Sở Giáo dục và Đào tạo|24205|2020SGDDT_GDDT55.|Mở|Đã map|Xin học lại tại trường khác đối với học sinh trung học|124|1.001088.000.00.00.H44|Xin học lại tại trường khác đối với học sinh trung học
Sở Giáo dục và Đào tạo|24206|2020SGDDT_VBCC02|Mở|Đã map|Công nhận bằng tốt nghiệp trung học cơ sở, bằng tốt nghiệp trung học phổ thông, giấy chứng nhận hoàn thành chương trình giáo dục phổ thông do cơ sở giáo dục nước ngoài cấp để sử dụng tại Việt Nam|125||
Sở Giáo dục và Đào tạo|24208|2020SGDDT_GDDT35.|Mở|Đã map|Cho phép trường trung học phổ thông chuyên hoạt động giáo dục|126|1.005008.000.00.00.H44|Cho phép trường trung học phổ thông chuyên hoạt động giáo dục
Sở Giáo dục và Đào tạo|24209|2020SGDDT_GDDT51.|Mở|Đã map|Cấp giấy chứng nhận trường tiểu học đạt kiểm định chất lượng giáo dục.|127||
Sở Giáo dục và Đào tạo|24210|2020SGDDT_GDDT52.|Mở|Đã map|Cấp giấy chứng nhận trường trung học đạt kiểm định chất lượng giáo dục|128||
Sở Giáo dục và Đào tạo|24213|2020SGDDT_GDDT45.|Mở|Đã map|Cấp giấy chứng nhận đăng ký kinh doanh dịch vụ tư vấn du học.|129|1.005061.000.00.00.H44|Cấp giấy chứng nhận đăng ký kinh doanh dịch vụ tư vấn du học
Sở Giáo dục và Đào tạo|24214|2020SGDDT_GDDT50.|Mở|Đã map|Cấp giấy chứng nhận trường mầm non đạt kiểm định chất lượng giáo dục.|130||
Sở Giáo dục và Đào tạo|24216|2020SGDDT_GDDT48.|Mở|Đã map|Thủ tục cấp phép hoạt động giáo dục kỹ năng sống và hoạt động giáo dục ngoài giờ chính khóa.|131||
Sở Giáo dục và Đào tạo|24223|2020SGDDT_GDDT40.|Mở|Đã map|Cho phép trung tâm hỗ trợ và phát triển giáo dục hòa nhập hoạt động giáo dục.|132|1.005195.000.00.00.H44|Cho phép trung tâm hỗ trợ và phát triển giáo dục hòa nhập hoạt động giáo dục
Sở Giáo dục và Đào tạo|24227|2020SGDDT_GDDT60.|Mở|Đã map|Thủ tục công nhận huyện đạt chuẩn phổ cập giáo dục, xóa mù chữ.|133||
Sở Giáo dục và Đào tạo|24229|2020SGDDT_GDDT54.|Mở|Đã map|Chuyển trường đối với học sinh trung học phổ thông|134|1.000270.000.00.00.H44|Chuyển trường đối với học sinh trung học phổ thông
Sở Nông nghiệp và PTNT|24283|2020.BVTV.07|Mở|Đã map|Cấp Giấy phép vận chuyển thuốc bảo vệ thực vật.|135|1.004509.000.00.00.H44|Cấp Giấy phép vận chuyển thuốc bảo vệ thực vật
Sở Nông nghiệp và PTNT|24286|2020.BVTV.06|Mở|Đã map|Cấp giấy chứng nhận đủ điều kiện buôn bán thuốc bảo vệ thực vật.|136|1.004363.000.00.00.H44|Cấp Giấy chứng nhận đủ điều kiện buôn bán thuốc bảo vệ thực vật
Sở Nông nghiệp và PTNT|24287|2020.BVTV.14|Mở|Đã map|Cấp  lại giấy chứng nhận đủ điều kiện buôn bán thuốc bảo vệ thực vật.|137||
Sở Nông nghiệp và PTNT|24363|2020.TT.001|Mở|Đã map|Cấp quyêt định, phục hồi quyết định công nhận cây đầu dòng, vườn cây đầu dòng, cây công nghiệp, cây ăn quả lâu năm nhân giống bằng phương pháp vô tính.|138||
Sở Kế hoạch và Đầu tư|24387|2020.NVHT.01.|Mở|Đã map|Tiếp nhận dự án đầu tư sử dụng nguồn viện trợ phi Chính phủ nước ngoài (PCPNN)|139||
Sở Kế hoạch và Đầu tư|24390|2020.NVHT.05.|Mở|Đã map|Tiếp nhận chương trình sử dụng nguồn viện trợ phi Chính phủ nước ngoài (PCPNN)|140||
Sở Kế hoạch và Đầu tư|24392|2020.NVHT.10.|Mở|Đã map|Tiếp nhận nguồn viện trợ phi Chính phủ nước ngoài (PCPNN) dưới hình thức phi dự án|141||
Sở Kế hoạch và Đầu tư|24395|2020.NVHT.04.|Mở|Đã map|Tiếp nhận dự án hỗ trợ kỹ thuật sử dụng nguồn viện trợ phi Chính phủ nước ngoài (PCPNN)|142||
Sở Kế hoạch và Đầu tư|24440|2021.DTTVN.21|Mở|Đã map|Thành lập văn phòng điều hành của nhà đầu tư nước ngoài trong hợp đồng BCC|143|2.001056.000.00.00.H44|Thành lập văn phòng điều hành của nhà đầu tư nước ngoài trong hợp đồng BCC
Sở Kế hoạch và Đầu tư|24442|2021.DTTVN.22|Mở|Đã map|Chấm dứt hoạt động văn phòng điều hành của nhà đầu tư nước ngoài trong hợp đồng BCC|144|2.001047.000.00.00.H44|Chấm dứt hoạt động văn phòng điều hành của nhà đầu tư nước ngoài trong hợp đồng BCC
Sở Kế hoạch và Đầu tư|24482|2020.NVHT.07.|Mở|Đã map|Thủ tục xác nhận chuyên gia|145||
UBND Thành phố Việt Trì|24501|2018.TP.001|Mở|Đã map|Đăng ký khai sinh có yếu tố nước ngoài|146|2.000528.000.00.00.H44|Thủ tục đăng ký khai sinh có yếu tố nước ngoài
UBND Thành phố Việt Trì|24502|2018.HT.002|Mở|Đã map|Thủ tục đăng ký kết hôn có yếu tố nước ngoài|147|2.000806.000.00.00.H44|Thủ tục đăng ký kết hôn có yếu tố nước ngoài
UBND Thành phố Việt Trì|24503|2018.HT.003|Mở|Đã map|Thủ tục đăng ký khai tử có yếu tố nước ngoài|148|1.001766.000.00.00.H44|Thủ tục đăng ký khai tử có yếu tố nước ngoài
UBND Thành phố Việt Trì|24504|2018.HT.04|Mở|Đã map|Thủ tục đăng ký nhận cha, mẹ, con có yếu tố nước ngoài|149||
UBND Thành phố Việt Trì|24505|2018.HT.05|Mở|Đã map|Thủ tục đăng ký khai sinh kết hợp đăng ký nhận cha, mẹ, con có yếu tố nước ngoài|150||
UBND Thành phố Việt Trì|24506|2018.HT.06|Mở|Chưa map|Thủ tục đăng ký giám hộ có yếu tố nước ngoài|151|1.001669.000.00.00.H44|Thủ tục đăng ký giám hộ có yếu tố nước ngoài
UBND Thành phố Việt Trì|24507|2018.HT.07|Mở|Chưa map|Thủ tục đăng ký chấm dứt giám hộ có yếu tố nước ngoài|152|2.000756.000.00.00.H44|Thủ tục đăng ký chấm dứt giám hộ có yếu tố nước ngoài
UBND Thành phố Việt Trì|24509|2018.HT.08|Mở|Đã map|Thủ tục thay đổi, cải chính, bổ sung hộ tịch, xác định lại dân tộc|153||
UBND Thành phố Việt Trì|24511|2018.HT.09|Mở|Đã map|Thủ tục ghi vào Sổ hộ tịch việc kết hôn của công dân Việt Nam đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài|154|2.002189.000.00.00.H44|Thủ tục ghi vào Sổ hộ tịch việc kết hôn của công dân Việt Nam đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài
UBND Thành phố Việt Trì|24513|2018.HT.10|Mở|Đã map|Thủ tục ghi vào Sổ hộ tịch việc ly hôn, hủy việc kết hôn của công dân Việt Nam đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài.|155||
UBND Thành phố Việt Trì|24515|2018.HT.11|Mở|Đã map|Thủ tục ghi vào Sổ hộ tịch việc hộ tịch khác của công dân Việt Nam đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài &#40;khai sinh; giám hộ; nhận cha, mẹ, con; xác định cha, mẹ, con; nuôi con nuôi; khai tử; thay đổi hộ tịch&#41;.|156||
UBND Thành phố Việt Trì|24517|2018.HT.12|Mở|Đã map|Thủ tục đăng ký lại khai sinh có yếu tố nước ngoài|157|2.000522.000.00.00.H44|Thủ tục đăng ký lại khai sinh có yếu tố nước ngoài
UBND Thành phố Việt Trì|24519|2018.HT.13|Mở|Chưa map|Thủ tục đăng ký khai sinh có yếu tố nước ngoài cho người đã có hồ sơ, giấy tờ cá nhân|158||
UBND Thành phố Việt Trì|24522|2018.HT.14|Mở|Chưa map|Thủ tục đăng ký lại kết hôn có yếu tố nước ngoài|159|2.000513.000.00.00.H44|Thủ tục đăng ký lại kết hôn có yếu tố nước ngoài
UBND Thành phố Việt Trì|24524|2018.HT.15|Mở|Chưa map|Thủ tục đăng ký lại khai tử có yếu tố nước ngoài|160|2.000497.000.00.00.H44|Thủ tục đăng ký lại khai tử có yếu tố nước ngoài
UBND Thành phố Việt Trì|24526|2018.HT.16|Mở|Đã map|Cấp bản sao trích lục hộ tịch|161||
UBND Thành phố Việt Trì|24528|2018.CT.01|Mở|Đã map|Thủ tục cấp bản sao từ sổ gốc|162|2.000908.000.00.00.H44|Thủ tục cấp bản sao từ sổ gốc
UBND Thành phố Việt Trì|24529|2018.CT.12|Mở|Chưa map|Thủ tục chứng thực văn bản khai nhận di sản mà di sản là động sản|163|2.001052.000.00.00.H44|Thủ tục chứng thực văn bản khai nhận di sản mà di sản là động sản
UBND Thành phố Việt Trì|24530|2018.CT.02|Mở|Đã map|Thủ tục chứng thực bản sao từ bản chính giấy tờ, văn bản do cơ quan tổ chức có thẩm quyền của Việt Nam cấp hoặc chứng nhận|164||
UBND Thành phố Việt Trì|24531|2018.CT.11|Mở|Chưa map|Thủ tục chứng thực văn bản thỏa thuận phân chia di sản mà di sản là động sản|165|2.001050.000.00.00.H44|Thủ tục chứng thực văn bản thỏa thuận phân chia di sản mà di sản là động sản
UBND Thành phố Việt Trì|24532|2018.CT.10|Mở|Đã map|Thủ tục chứng thực hợp đồng, giao dịch liên quan đến tài sản là động sản|166||
UBND Thành phố Việt Trì|24533|2018.CT.03|Mở|Đã map|Chứng thực bản sao từ bản chính giấy tờ, văn bản do cơ quan, tổ chức có có thẩm quyền của nước ngoài; cơ quan, tổ chức có thẩm quyền của Việt Nam liên kết với cơ quan, tổ chức có thẩm quyền của nước ngoài cấp hoặc chứng nhận|167||
UBND Thành phố Việt Trì|24534|2018.CT.04|Mở|Đã map|Thủ tục chứng thực chữ ký trong các giấy tờ, văn bản (áp dụng cho cả trường hợp chứng thực điểm chỉ và trường hợp người yêu cầu chứng thực không thể ký, không thể điểm chỉ được)|168||
UBND Thành phố Việt Trì|24535|2018.CT.004|Mở|Đã map|Thủ tục chứng thực việc sửa đổi, bổ sung, hủy bỏ hợp đồng, giao dịch|169||
UBND Thành phố Việt Trì|24536|2018.CT.005|Mở|Chưa map|Thủ tục sửa lỗi sai sót trong hợp đồng, giao dịch|170||
UBND Thành phố Việt Trì|24537|2018.CT.07|Mở|Chưa map|Thủ tục cấp bản sao có chứng thực từ bản chính hợp đồng, giao dịch đã được chứng thực|171||
UBND Thành phố Việt Trì|24538|2018.CT.08|Mở|Chưa map|Thủ tục chứng thực chữ ký người dịch mà người dịch là cộng tác viên dịch thuật của Phòng Tư pháp|172|2.000992.000.00.00.H44|Thủ tục chứng thực chữ ký người dịch mà người dịch là cộng tác viên dịch thuật của Phòng Tư pháp
UBND Thành phố Việt Trì|24539|2018.CT.09|Mở|Chưa map|Thủ tục chứng thực chữ ký người dịch mà người dịch không phải là cộng tác viên dịch thuật|173|2.001008.000.00.00.H44|Thủ tục chứng thực chữ ký người dịch mà người dịch không phải là cộng tác viên dịch thuật
Sở Y tế|24562|SYT_YTDP02|Mở|Đã map|Cấp giấy chứng nhận bị nhiễm HIV do tai nạn rủi ro nghề nghiệp|174|1.004564.000.00.00.H44|Cấp giấy chứng nhận bị nhiễm HIV do tai nạn rủi ro nghề nghiệp
Sở Y tế|24565|SYT_YTDP03|Mở|Đã map|Thông báo hoạt động đối với tổ chức tư vấn về phòng, chống HIV/AIDS.|175||
Sở Y tế|24584|SYT_KBCB45.|Mở|Đã map|Cấp lại chứng chỉ hành nghề khám bệnh, chữa bệnh đối với người Việt Nam bị mất hoặc hư hỏng hoặc bị thu hồi chứng chỉ hành nghề theo quy định tại điểm a, b Khoản 1 Điều 29 Luật khám bệnh, chữa bệnh thuộc thẩm quyền của Sở Y tế|176||
Sở Y tế|24587|SYT_KBCB46.|Mở|Đã map|Cấp lại chứng chỉ hành nghề khám bệnh, chữa bệnh đối với người Việt Nam bị thu hồi chứng chỉ hành nghề theo quy định tại điểm c, d, d, e và g Khoản 1 Điều 29 Luật khám bệnh, chữa bệnh thuộc thẩm quyền của Sở Y tế|177||
Sở Y tế|24593|SYT_KBCB47.|Mở|Đã map|Cấp giấy phép hoạt động đối với bệnh viện thuộc Sở Y tế và áp dụng đối với trường hợp khi thay đổi hình thức tổ chức, chia tách, hợp nhất, sáp nhập|178||
Sở Y tế|24597|SYT_D25.|Mở|Đã map|Gia hạn giấy chứng nhận đủ điều kiện kinh doanh thuốc đối với cơ sở bán buôn dược liệu|179|1.003994.000.00.00.H44|Gia hạn giấy chứng nhận đủ điều kiện kinh doanh thuốc đối với cơ sở bán buôn dược liệu
Sở Y tế|24598|SYT_D26.|Mở|Đã map|Bổ sung phạm vi kinh doanh trong Giấy chứng nhận đủ điều kiện kinh doanh thuốc đối với cơ sở bán buôn dược liệu|180|1.003937.000.00.00.H44|Bổ sung phạm vi kinh doanh trong Giấy chứng nhận đủ điều kiện kinh doanh thuốc đối với cơ sở bán buôn dược liệu
Sở Y tế|24601|SYT_D29.|Mở|Đã map|Gia hạn giấy chứng nhận đủ điều kiện kinh doanh thuốc đối với cơ sở bán lẻ dược liệu|181|1.003961.000.00.00.H44|Gia hạn giấy chứng nhận đủ điều kiện kinh doanh thuốc đối với cơ sở bán lẻ dược liệu
Sở Y tế|24606|SYT_KBCB51.|Mở|Đã map|Cấp giấy phép hoạt động đối với trạm xá, trạm y tế cấp xã|182||
Sở Y tế|24609|SYT_KBCB53.|Mở|Đã map|Cấp giấy phép hoạt động đối với cơ sở khám bệnh, chữa bệnh khi thay đổi địa điểm thuộc thẩm quyền của Sở Y tế |183||
Sở Y tế|24611|SYT_KBCB54.|Mở|Đã map|Cấp giấy phép hoạt động đối với cơ sở khám bệnh, chữa bệnh khi thay đổi tên cơ sở khám bệnh, chữa bệnh thuộc thẩm quyền của Sở Y tế|184||
Sở Y tế|24613|SYT_KBCB48.|Mở|Đã map|Cấp giấy phép hoạt động đối với Phòng khám đa khoa thuộc thẩm quyền của Sở Y tế
|185|1.003876.000.00.00.H44|Cấp giấy phép hoạt động đối với Phòng khám đa khoa thuộc thẩm quyền của Sở Y tế
Sở Y tế|24616|SYT_KBCB57.|Mở|Đã map|Cấp lại giấy phép hoạt động đối với cơ sở khám bệnh, chữa bệnh thuộc thẩm quyền của Sở Y tế do bị mất, hoặc hư hỏng hoặc bị thu hồi do cấp không đúng thẩm quyền|186||
Sở Y tế|24618|SYT_KBCB49.|Mở|Đã map|Cấp giấy phép hoạt động đối với Phòng khám chuyên khoa thuộc thẩm quyền của Sở Y tế|187|1.003803.000.00.00.H44|Cấp giấy phép hoạt động đối với Phòng khám chuyên khoa thuộc thẩm quyền của Sở Y tế
Sở Y tế|24620|SYT_KBCB50.|Mở|Đã map|Cấp giấy phép hoạt động đối với Nhà Hộ Sinh thuộc thẩm quyền của Sở y tế|188|1.003774.000.00.00.H44|Cấp giấy phép hoạt động đối với nhà hộ sinh thuộc thẩm quyền của Sở Y tế
Sở Y tế|24634|SYT_KBCB02|Mở|Đã map|Phê duyệt lần đầu danh mục kỹ thuật của các cơ sở khám bệnh, chữa bệnh thuộc thẩm quyền quản lý của Sở Y tế|189||
Sở Y tế|24635|SYT_KBCB03|Mở|Đã map|Phê duyệt bổ sung danh mục kỹ thuật của các cơ sở khám bệnh, chữa bệnh thuộc thẩm quyền quản lý của Sở Y tế|190||
Sở Y tế|24636|SYT_YTDP04.|Mở|Đã map|Công bố cơ sở đủ điều kiện sản xuất chế phẩm diệt côn trùng, diệt khuẩn dùng trong lĩnh vực gia dụng và y tế|191||
Sở Y tế|24637|SYT_KBCB04|Mở|Đã map|Cho phép người hành nghề được tiếp tục hành nghề khám bệnh, chữa bệnh sau khi bị đình chỉ hoạt động chuyên môn thuộc thẩm quyền của Sở Y tế|192||
Sở Y tế|24638|SYT_KBCB05|Mở|Chưa map|Cho phép cơ sở khám bệnh, chữa bệnh được tiếp tục hoạt động khám bệnh, chữa bệnh sau khi bị đình chỉ hoạt động chuyên môn thuộc thẩm quyền của Sở Y tế|193||
